t (s)	U1(V)
"1,289,500"	"0,073204"
"1,289,600"	"0,073204"
"1,289,700"	"0,073204"
"1,289,800"	"0,073204"
"1,289,900"	"0,073204"
"1,290,000"	"0,073204"
"1,290,100"	"0,073204"
"1,290,200"	"0,073204"
"1,290,300"	"0,073204"
"1,290,400"	"0,073204"
"1,290,500"	"0,073204"
"1,290,600"	"0,073204"
"1,290,700"	"0,073204"
"1,290,800"	"0,073204"
"1,290,900"	"0,073204"
"1,291,000"	"0,073204"
"1,291,100"	"0,073204"
"1,291,200"	"0,078433"
"1,291,300"	"0,073204"
"1,291,400"	"0,078433"
"1,291,500"	"0,078433"
"1,291,600"	"0,078433"
"1,291,700"	"0,073204"
"1,291,800"	"0,073204"
"1,291,900"	"0,073204"
"1,292,000"	"0,078433"
"1,292,100"	"0,078433"
"1,292,200"	"0,073204"
"1,292,300"	"0,073204"
"1,292,400"	"0,078433"
"1,292,500"	"0,073204"
"1,292,600"	"0,078433"
"1,292,700"	"0,073204"
"1,292,800"	"0,073204"
"1,292,900"	"0,073204"
"1,293,000"	"0,078433"
"1,293,100"	"0,078433"
"1,293,200"	"0,078433"
"1,293,300"	"0,078433"
"1,293,400"	"0,078433"
"1,293,500"	"0,078433"
"1,293,600"	"0,078433"
"1,293,700"	"0,078433"
"1,293,800"	"0,078433"
"1,293,900"	"0,083662"
"1,294,000"	"0,078433"
"1,294,100"	"0,078433"
"1,294,200"	"0,078433"
"1,294,300"	"0,078433"
"1,294,400"	"0,078433"
"1,294,500"	"0,078433"
"1,294,600"	"0,078433"
"1,294,700"	"0,078433"
"1,294,800"	"0,078433"
"1,294,900"	"0,078433"
"1,295,000"	"0,083662"
"1,295,100"	"0,078433"
"1,295,200"	"0,078433"
"1,295,300"	"0,078433"
"1,295,400"	"0,083662"
"1,295,500"	"0,078433"
"1,295,600"	"0,078433"
"1,295,700"	"0,083662"
"1,295,800"	"0,083662"
"1,295,900"	"0,083662"
"1,296,000"	"0,083662"
"1,296,100"	"0,083662"
"1,296,200"	"0,083662"
"1,296,300"	"0,078433"
"1,296,400"	"0,078433"
"1,296,500"	"0,083662"
"1,296,600"	"0,083662"
"1,296,700"	"0,083662"
"1,296,800"	"0,083662"
"1,296,900"	"0,083662"
"1,297,000"	"0,083662"
"1,297,100"	"0,083662"
"1,297,200"	"0,083662"
"1,297,300"	"0,078433"
"1,297,400"	"0,083662"
"1,297,500"	"0,083662"
"1,297,600"	"0,083662"
"1,297,700"	"0,083662"
"1,297,800"	"0,083662"
"1,297,900"	"0,083662"
"1,298,000"	"0,083662"
"1,298,100"	"0,083662"
"1,298,200"	"0,083662"
"1,298,300"	"0,083662"
"1,298,400"	"0,088891"
"1,298,500"	"0,083662"
"1,298,600"	"0,083662"
"1,298,700"	"0,088891"
"1,298,800"	"0,083662"
"1,298,900"	"0,083662"
"1,299,000"	"0,083662"
"1,299,100"	"0,088891"
"1,299,200"	"0,088891"
"1,299,300"	"0,088891"
"1,299,400"	"0,088891"
"1,299,500"	"0,088891"
"1,299,600"	"0,088891"
"1,299,700"	"0,088891"
"1,299,800"	"0,088891"
"1,299,900"	"0,088891"
"1,300,000"	"0,088891"
"1,300,100"	"0,088891"
"1,300,200"	"0,088891"
"1,300,300"	"0,088891"
"1,300,400"	"0,088891"
"1,300,500"	"0,088891"
"1,300,600"	"0,088891"
"1,300,700"	"0,088891"
"1,300,800"	"0,088891"
"1,300,900"	"0,094120"
"1,301,000"	"0,088891"
"1,301,100"	"0,088891"
"1,301,200"	"0,088891"
"1,301,300"	"0,088891"
"1,301,400"	"0,088891"
"1,301,500"	"0,088891"
"1,301,600"	"0,088891"
"1,301,700"	"0,088891"
"1,301,800"	"0,088891"
"1,301,900"	"0,094120"
"1,302,000"	"0,088891"
"1,302,100"	"0,088891"
"1,302,200"	"0,088891"
"1,302,300"	"0,088891"
"1,302,400"	"0,088891"
"1,302,500"	"0,094120"
"1,302,600"	"0,094120"
"1,302,700"	"0,094120"
"1,302,800"	"0,088891"
"1,302,900"	"0,094120"
"1,303,000"	"0,088891"
"1,303,100"	"0,094120"
"1,303,200"	"0,094120"
"1,303,300"	"0,094120"
"1,303,400"	"0,088891"
"1,303,500"	"0,094120"
"1,303,600"	"0,094120"
"1,303,700"	"0,094120"
"1,303,800"	"0,094120"
"1,303,900"	"0,094120"
"1,304,000"	"0,094120"
"1,304,100"	"0,094120"
"1,304,200"	"0,094120"
"1,304,300"	"0,094120"
"1,304,400"	"0,094120"
"1,304,500"	"0,094120"
"1,304,600"	"0,094120"
"1,304,700"	"0,094120"
"1,304,800"	"0,094120"
"1,304,900"	"0,094120"
"1,305,000"	"0,099349"
"1,305,100"	"0,094120"
"1,305,200"	"0,094120"
"1,305,300"	"0,099349"
"1,305,400"	"0,094120"
"1,305,500"	"0,099349"
"1,305,600"	"0,094120"
"1,305,700"	"0,094120"
"1,305,800"	"0,094120"
"1,305,900"	"0,094120"
"1,306,000"	"0,094120"
"1,306,100"	"0,094120"
"1,306,200"	"0,099349"
"1,306,300"	"0,099349"
"1,306,400"	"0,099349"
"1,306,500"	"0,099349"
"1,306,600"	"0,099349"
"1,306,700"	"0,099349"
"1,306,800"	"0,099349"
"1,306,900"	"0,099349"
"1,307,000"	"0,099349"
"1,307,100"	"0,099349"
"1,307,200"	"0,099349"
"1,307,300"	"0,099349"
"1,307,400"	"0,099349"
"1,307,500"	"0,099349"
"1,307,600"	"0,099349"
"1,307,700"	"0,099349"
"1,307,800"	"0,099349"
"1,307,900"	"0,099349"
"1,308,000"	"0,099349"
"1,308,100"	"0,099349"
"1,308,200"	"0,099349"
"1,308,300"	"0,099349"
"1,308,400"	"0,099349"
"1,308,500"	"0,099349"
"1,308,600"	"0,099349"
"1,308,700"	"0,099349"
"1,308,800"	"0,099349"
"1,308,900"	"0,099349"
"1,309,000"	"0,099349"
"1,309,100"	"0,104578"
"1,309,200"	"0,099349"
"1,309,300"	"0,104578"
"1,309,400"	"0,104578"
"1,309,500"	"0,104578"
"1,309,600"	"0,099349"
"1,309,700"	"0,099349"
"1,309,800"	"0,104578"
"1,309,900"	"0,104578"
"1,310,000"	"0,104578"
"1,310,100"	"0,104578"
"1,310,200"	"0,104578"
"1,310,300"	"0,104578"
"1,310,400"	"0,104578"
"1,310,500"	"0,104578"
"1,310,600"	"0,104578"
"1,310,700"	"0,104578"
"1,310,800"	"0,104578"
"1,310,900"	"0,104578"
"1,311,000"	"0,104578"
"1,311,100"	"0,104578"
"1,311,200"	"0,104578"
"1,311,300"	"0,104578"
"1,311,400"	"0,104578"
"1,311,500"	"0,104578"
"1,311,600"	"0,104578"
"1,311,700"	"0,109807"
"1,311,800"	"0,104578"
"1,311,900"	"0,109807"
"1,312,000"	"0,104578"
"1,312,100"	"0,104578"
"1,312,200"	"0,104578"
"1,312,300"	"0,104578"
"1,312,400"	"0,104578"
"1,312,500"	"0,104578"
"1,312,600"	"0,104578"
"1,312,700"	"0,104578"
"1,312,800"	"0,104578"
"1,312,900"	"0,109807"
"1,313,000"	"0,104578"
"1,313,100"	"0,104578"
"1,313,200"	"0,104578"
"1,313,300"	"0,109807"
"1,313,400"	"0,109807"
"1,313,500"	"0,109807"
"1,313,600"	"0,109807"
"1,313,700"	"0,109807"
"1,313,800"	"0,104578"
"1,313,900"	"0,109807"
"1,314,000"	"0,109807"
"1,314,100"	"0,109807"
"1,314,200"	"0,109807"
"1,314,300"	"0,109807"
"1,314,400"	"0,109807"
"1,314,500"	"0,109807"
"1,314,600"	"0,104578"
"1,314,700"	"0,109807"
"1,314,800"	"0,109807"
"1,314,900"	"0,109807"
"1,315,000"	"0,109807"
"1,315,100"	"0,109807"
"1,315,200"	"0,115035"
"1,315,300"	"0,109807"
"1,315,400"	"0,109807"
"1,315,500"	"0,109807"
"1,315,600"	"0,109807"
"1,315,700"	"0,109807"
"1,315,800"	"0,109807"
"1,315,900"	"0,109807"
"1,316,000"	"0,115035"
"1,316,100"	"0,109807"
"1,316,200"	"0,109807"
"1,316,300"	"0,109807"
"1,316,400"	"0,109807"
"1,316,500"	"0,109807"
"1,316,600"	"0,109807"
"1,316,700"	"0,109807"
"1,316,800"	"0,109807"
"1,316,900"	"0,115035"
"1,317,000"	"0,115035"
"1,317,100"	"0,115035"
"1,317,200"	"0,115035"
"1,317,300"	"0,115035"
"1,317,400"	"0,115035"
"1,317,500"	"0,115035"
"1,317,600"	"0,115035"
"1,317,700"	"0,115035"
"1,317,800"	"0,115035"
"1,317,900"	"0,115035"
"1,318,000"	"0,115035"
"1,318,100"	"0,115035"
"1,318,200"	"0,115035"
"1,318,300"	"0,115035"
"1,318,400"	"0,115035"
"1,318,500"	"0,115035"
"1,318,600"	"0,115035"
"1,318,700"	"0,115035"
"1,318,800"	"0,115035"
"1,318,900"	"0,115035"
"1,319,000"	"0,115035"
"1,319,100"	"0,115035"
"1,319,200"	"0,115035"
"1,319,300"	"0,115035"
"1,319,400"	"0,115035"
"1,319,500"	"0,115035"
"1,319,600"	"0,115035"
"1,319,700"	"0,120264"
"1,319,800"	"0,115035"
"1,319,900"	"0,120264"
"1,320,000"	"0,120264"
"1,320,100"	"0,115035"
"1,320,200"	"0,115035"
"1,320,300"	"0,115035"
"1,320,400"	"0,120264"
"1,320,500"	"0,120264"
"1,320,600"	"0,120264"
"1,320,700"	"0,120264"
"1,320,800"	"0,120264"
"1,320,900"	"0,115035"
"1,321,000"	"0,120264"
"1,321,100"	"0,120264"
"1,321,200"	"0,120264"
"1,321,300"	"0,120264"
"1,321,400"	"0,120264"
"1,321,500"	"0,125493"
"1,321,600"	"0,120264"
"1,321,700"	"0,120264"
"1,321,800"	"0,120264"
"1,321,900"	"0,120264"
"1,322,000"	"0,120264"
"1,322,100"	"0,120264"
"1,322,200"	"0,120264"
"1,322,300"	"0,120264"
"1,322,400"	"0,120264"
"1,322,500"	"0,125493"
"1,322,600"	"0,120264"
"1,322,700"	"0,120264"
"1,322,800"	"0,120264"
"1,322,900"	"0,120264"
"1,323,000"	"0,120264"
"1,323,100"	"0,120264"
"1,323,200"	"0,125493"
"1,323,300"	"0,120264"
"1,323,400"	"0,120264"
"1,323,500"	"0,125493"
"1,323,600"	"0,120264"
"1,323,700"	"0,120264"
"1,323,800"	"0,125493"
"1,323,900"	"0,125493"
"1,324,000"	"0,125493"
"1,324,100"	"0,125493"
"1,324,200"	"0,125493"
"1,324,300"	"0,120264"
"1,324,400"	"0,120264"
"1,324,500"	"0,125493"
"1,324,600"	"0,120264"
"1,324,700"	"0,125493"
"1,324,800"	"0,125493"
"1,324,900"	"0,125493"
"1,325,000"	"0,125493"
"1,325,100"	"0,125493"
"1,325,200"	"0,125493"
"1,325,300"	"0,125493"
"1,325,400"	"0,125493"
"1,325,500"	"0,125493"
"1,325,600"	"0,125493"
"1,325,700"	"0,125493"
"1,325,800"	"0,130722"
"1,325,900"	"0,130722"
"1,326,000"	"0,125493"
"1,326,100"	"0,125493"
"1,326,200"	"0,125493"
"1,326,300"	"0,125493"
"1,326,400"	"0,125493"
"1,326,500"	"0,125493"
"1,326,600"	"0,125493"
"1,326,700"	"0,125493"
"1,326,800"	"0,125493"
"1,326,900"	"0,130722"
"1,327,000"	"0,125493"
"1,327,100"	"0,125493"
"1,327,200"	"0,125493"
"1,327,300"	"0,125493"
"1,327,400"	"0,130722"
"1,327,500"	"0,130722"
"1,327,600"	"0,130722"
"1,327,700"	"0,130722"
"1,327,800"	"0,125493"
"1,327,900"	"0,130722"
"1,328,000"	"0,125493"
"1,328,100"	"0,125493"
"1,328,200"	"0,130722"
"1,328,300"	"0,125493"
"1,328,400"	"0,130722"
"1,328,500"	"0,130722"
"1,328,600"	"0,130722"
"1,328,700"	"0,130722"
"1,328,800"	"0,130722"
"1,328,900"	"0,130722"
"1,329,000"	"0,130722"
"1,329,100"	"0,130722"
"1,329,200"	"0,130722"
"1,329,300"	"0,130722"
"1,329,400"	"0,130722"
"1,329,500"	"0,130722"
"1,329,600"	"0,130722"
"1,329,700"	"0,130722"
"1,329,800"	"0,130722"
"1,329,900"	"0,130722"
"1,330,000"	"0,130722"
"1,330,100"	"0,130722"
"1,330,200"	"0,135951"
"1,330,300"	"0,130722"
"1,330,400"	"0,130722"
"1,330,500"	"0,130722"
"1,330,600"	"0,130722"
"1,330,700"	"0,130722"
"1,330,800"	"0,130722"
"1,330,900"	"0,130722"
"1,331,000"	"0,135951"
"1,331,100"	"0,130722"
"1,331,200"	"0,130722"
"1,331,300"	"0,135951"
"1,331,400"	"0,130722"
"1,331,500"	"0,135951"
"1,331,600"	"0,135951"
"1,331,700"	"0,135951"
"1,331,800"	"0,135951"
"1,331,900"	"0,135951"
"1,332,000"	"0,135951"
"1,332,100"	"0,135951"
"1,332,200"	"0,130722"
"1,332,300"	"0,135951"
"1,332,400"	"0,135951"
"1,332,500"	"0,135951"
"1,332,600"	"0,135951"
"1,332,700"	"0,135951"
"1,332,800"	"0,135951"
"1,332,900"	"0,135951"
"1,333,000"	"0,135951"
"1,333,100"	"0,135951"
"1,333,200"	"0,135951"
"1,333,300"	"0,135951"
"1,333,400"	"0,135951"
"1,333,500"	"0,135951"
"1,333,600"	"0,135951"
"1,333,700"	"0,135951"
"1,333,800"	"0,135951"
"1,333,900"	"0,135951"
"1,334,000"	"0,135951"
"1,334,100"	"0,135951"
"1,334,200"	"0,135951"
"1,334,300"	"0,135951"
"1,334,400"	"0,135951"
"1,334,500"	"0,135951"
"1,334,600"	"0,135951"
"1,334,700"	"0,135951"
"1,334,800"	"0,135951"
"1,334,900"	"0,135951"
"1,335,000"	"0,135951"
"1,335,100"	"0,135951"
"1,335,200"	"0,135951"
"1,335,300"	"0,135951"
"1,335,400"	"0,135951"
"1,335,500"	"0,141180"
"1,335,600"	"0,141180"
"1,335,700"	"0,141180"
"1,335,800"	"0,141180"
"1,335,900"	"0,141180"
"1,336,000"	"0,141180"
"1,336,100"	"0,135951"
"1,336,200"	"0,141180"
"1,336,300"	"0,135951"
"1,336,400"	"0,141180"
"1,336,500"	"0,141180"
"1,336,600"	"0,141180"
"1,336,700"	"0,141180"
"1,336,800"	"0,141180"
"1,336,900"	"0,141180"
"1,337,000"	"0,141180"
"1,337,100"	"0,141180"
"1,337,200"	"0,141180"
"1,337,300"	"0,141180"
"1,337,400"	"0,141180"
"1,337,500"	"0,141180"
"1,337,600"	"0,141180"
"1,337,700"	"0,141180"
"1,337,800"	"0,141180"
"1,337,900"	"0,141180"
"1,338,000"	"0,141180"
"1,338,100"	"0,141180"
"1,338,200"	"0,146409"
"1,338,300"	"0,141180"
"1,338,400"	"0,146409"
"1,338,500"	"0,146409"
"1,338,600"	"0,146409"
"1,338,700"	"0,146409"
"1,338,800"	"0,141180"
"1,338,900"	"0,141180"
"1,339,000"	"0,146409"
"1,339,100"	"0,146409"
"1,339,200"	"0,141180"
"1,339,300"	"0,141180"
"1,339,400"	"0,141180"
"1,339,500"	"0,146409"
"1,339,600"	"0,146409"
"1,339,700"	"0,146409"
"1,339,800"	"0,141180"
"1,339,900"	"0,146409"
"1,340,000"	"0,146409"
"1,340,100"	"0,146409"
"1,340,200"	"0,146409"
"1,340,300"	"0,146409"
"1,340,400"	"0,146409"
"1,340,500"	"0,146409"
"1,340,600"	"0,146409"
"1,340,700"	"0,146409"
"1,340,800"	"0,146409"
"1,340,900"	"0,146409"
"1,341,000"	"0,146409"
"1,341,100"	"0,146409"
"1,341,200"	"0,146409"
"1,341,300"	"0,146409"
"1,341,400"	"0,146409"
"1,341,500"	"0,146409"
"1,341,600"	"0,146409"
"1,341,700"	"0,146409"
"1,341,800"	"0,146409"
"1,341,900"	"0,146409"
"1,342,000"	"0,146409"
"1,342,100"	"0,146409"
"1,342,200"	"0,146409"
"1,342,300"	"0,151638"
"1,342,400"	"0,146409"
"1,342,500"	"0,151638"
"1,342,600"	"0,146409"
"1,342,700"	"0,151638"
"1,342,800"	"0,146409"
"1,342,900"	"0,146409"
"1,343,000"	"0,146409"
"1,343,100"	"0,146409"
"1,343,200"	"0,146409"
"1,343,300"	"0,146409"
"1,343,400"	"0,146409"
"1,343,500"	"0,151638"
"1,343,600"	"0,151638"
"1,343,700"	"0,151638"
"1,343,800"	"0,146409"
"1,343,900"	"0,151638"
"1,344,000"	"0,146409"
"1,344,100"	"0,151638"
"1,344,200"	"0,146409"
"1,344,300"	"0,151638"
"1,344,400"	"0,151638"
"1,344,500"	"0,151638"
"1,344,600"	"0,151638"
"1,344,700"	"0,151638"
"1,344,800"	"0,151638"
"1,344,900"	"0,151638"
"1,345,000"	"0,151638"
"1,345,100"	"0,151638"
"1,345,200"	"0,151638"
"1,345,300"	"0,146409"
"1,345,400"	"0,151638"
"1,345,500"	"0,151638"
"1,345,600"	"0,156866"
"1,345,700"	"0,156866"
"1,345,800"	"0,151638"
"1,345,900"	"0,151638"
"1,346,000"	"0,151638"
"1,346,100"	"0,151638"
"1,346,200"	"0,156866"
"1,346,300"	"0,156866"
"1,346,400"	"0,151638"
"1,346,500"	"0,151638"
"1,346,600"	"0,151638"
"1,346,700"	"0,156866"
"1,346,800"	"0,156866"
"1,346,900"	"0,151638"
"1,347,000"	"0,156866"
"1,347,100"	"0,156866"
"1,347,200"	"0,156866"
"1,347,300"	"0,156866"
"1,347,400"	"0,156866"
"1,347,500"	"0,156866"
"1,347,600"	"0,156866"
"1,347,700"	"0,151638"
"1,347,800"	"0,156866"
"1,347,900"	"0,156866"
"1,348,000"	"0,156866"
"1,348,100"	"0,156866"
"1,348,200"	"0,156866"
"1,348,300"	"0,156866"
"1,348,400"	"0,156866"
"1,348,500"	"0,156866"
"1,348,600"	"0,156866"
"1,348,700"	"0,156866"
"1,348,800"	"0,156866"
"1,348,900"	"0,156866"
"1,349,000"	"0,156866"
"1,349,100"	"0,156866"
"1,349,200"	"0,156866"
"1,349,300"	"0,156866"
"1,349,400"	"0,156866"
"1,349,500"	"0,156866"
"1,349,600"	"0,156866"
"1,349,700"	"0,156866"
"1,349,800"	"0,156866"
"1,349,900"	"0,156866"
"1,350,000"	"0,156866"
"1,350,100"	"0,156866"
"1,350,200"	"0,156866"
"1,350,300"	"0,156866"
"1,350,400"	"0,156866"
"1,350,500"	"0,156866"
"1,350,600"	"0,156866"
"1,350,700"	"0,156866"
"1,350,800"	"0,162095"
"1,350,900"	"0,162095"
"1,351,000"	"0,156866"
"1,351,100"	"0,156866"
"1,351,200"	"0,156866"
"1,351,300"	"0,156866"
"1,351,400"	"0,156866"
"1,351,500"	"0,156866"
"1,351,600"	"0,162095"
"1,351,700"	"0,156866"
"1,351,800"	"0,162095"
"1,351,900"	"0,162095"
"1,352,000"	"0,156866"
"1,352,100"	"0,156866"
"1,352,200"	"0,156866"
"1,352,300"	"0,162095"
"1,352,400"	"0,162095"
"1,352,500"	"0,156866"
"1,352,600"	"0,162095"
"1,352,700"	"0,162095"
"1,352,800"	"0,162095"
"1,352,900"	"0,162095"
"1,353,000"	"0,162095"
"1,353,100"	"0,162095"
"1,353,200"	"0,162095"
"1,353,300"	"0,162095"
"1,353,400"	"0,162095"
"1,353,500"	"0,162095"
"1,353,600"	"0,162095"
"1,353,700"	"0,162095"
"1,353,800"	"0,162095"
"1,353,900"	"0,162095"
"1,354,000"	"0,162095"
"1,354,100"	"0,162095"
"1,354,200"	"0,162095"
"1,354,300"	"0,162095"
"1,354,400"	"0,167324"
"1,354,500"	"0,162095"
"1,354,600"	"0,162095"
"1,354,700"	"0,167324"
"1,354,800"	"0,162095"
"1,354,900"	"0,167324"
"1,355,000"	"0,167324"
"1,355,100"	"0,162095"
"1,355,200"	"0,167324"
"1,355,300"	"0,167324"
"1,355,400"	"0,167324"
"1,355,500"	"0,162095"
"1,355,600"	"0,162095"
"1,355,700"	"0,167324"
"1,355,800"	"0,167324"
"1,355,900"	"0,167324"
"1,356,000"	"0,167324"
"1,356,100"	"0,167324"
"1,356,200"	"0,167324"
"1,356,300"	"0,167324"
"1,356,400"	"0,167324"
"1,356,500"	"0,167324"
"1,356,600"	"0,167324"
"1,356,700"	"0,167324"
"1,356,800"	"0,167324"
"1,356,900"	"0,167324"
"1,357,000"	"0,167324"
"1,357,100"	"0,167324"
"1,357,200"	"0,167324"
"1,357,300"	"0,167324"
"1,357,400"	"0,167324"
"1,357,500"	"0,167324"
"1,357,600"	"0,167324"
"1,357,700"	"0,167324"
"1,357,800"	"0,167324"
"1,357,900"	"0,167324"
"1,358,000"	"0,167324"
"1,358,100"	"0,167324"
"1,358,200"	"0,167324"
"1,358,300"	"0,167324"
"1,358,400"	"0,167324"
"1,358,500"	"0,167324"
"1,358,600"	"0,167324"
"1,358,700"	"0,172553"
"1,358,800"	"0,167324"
"1,358,900"	"0,167324"
"1,359,000"	"0,167324"
"1,359,100"	"0,172553"
"1,359,200"	"0,167324"
"1,359,300"	"0,172553"
"1,359,400"	"0,167324"
"1,359,500"	"0,167324"
"1,359,600"	"0,172553"
"1,359,700"	"0,167324"
"1,359,800"	"0,172553"
"1,359,900"	"0,172553"
"1,360,000"	"0,172553"
"1,360,100"	"0,172553"
"1,360,200"	"0,172553"
"1,360,300"	"0,167324"
"1,360,400"	"0,172553"
"1,360,500"	"0,172553"
"1,360,600"	"0,172553"
"1,360,700"	"0,167324"
"1,360,800"	"0,172553"
"1,360,900"	"0,172553"
"1,361,000"	"0,172553"
"1,361,100"	"0,172553"
"1,361,200"	"0,172553"
"1,361,300"	"0,172553"
"1,361,400"	"0,172553"
"1,361,500"	"0,172553"
"1,361,600"	"0,172553"
"1,361,700"	"0,172553"
"1,361,800"	"0,172553"
"1,361,900"	"0,172553"
"1,362,000"	"0,172553"
"1,362,100"	"0,172553"
"1,362,200"	"0,177782"
"1,362,300"	"0,172553"
"1,362,400"	"0,172553"
"1,362,500"	"0,172553"
"1,362,600"	"0,172553"
"1,362,700"	"0,172553"
"1,362,800"	"0,172553"
"1,362,900"	"0,177782"
"1,363,000"	"0,172553"
"1,363,100"	"0,172553"
"1,363,200"	"0,177782"
"1,363,300"	"0,172553"
"1,363,400"	"0,177782"
"1,363,500"	"0,172553"
"1,363,600"	"0,172553"
"1,363,700"	"0,177782"
"1,363,800"	"0,177782"
"1,363,900"	"0,172553"
"1,364,000"	"0,177782"
"1,364,100"	"0,177782"
"1,364,200"	"0,177782"
"1,364,300"	"0,177782"
"1,364,400"	"0,172553"
"1,364,500"	"0,172553"
"1,364,600"	"0,177782"
"1,364,700"	"0,177782"
"1,364,800"	"0,177782"
"1,364,900"	"0,177782"
"1,365,000"	"0,177782"
"1,365,100"	"0,177782"
"1,365,200"	"0,177782"
"1,365,300"	"0,177782"
"1,365,400"	"0,177782"
"1,365,500"	"0,177782"
"1,365,600"	"0,177782"
"1,365,700"	"0,177782"
"1,365,800"	"0,177782"
"1,365,900"	"0,177782"
"1,366,000"	"0,177782"
"1,366,100"	"0,177782"
"1,366,200"	"0,177782"
"1,366,300"	"0,177782"
"1,366,400"	"0,183011"
"1,366,500"	"0,177782"
"1,366,600"	"0,183011"
"1,366,700"	"0,183011"
"1,366,800"	"0,177782"
"1,366,900"	"0,177782"
"1,367,000"	"0,177782"
"1,367,100"	"0,177782"
"1,367,200"	"0,177782"
"1,367,300"	"0,177782"
"1,367,400"	"0,177782"
"1,367,500"	"0,177782"
"1,367,600"	"0,177782"
"1,367,700"	"0,177782"
"1,367,800"	"0,177782"
"1,367,900"	"0,177782"
"1,368,000"	"0,177782"
"1,368,100"	"0,177782"
"1,368,200"	"0,183011"
"1,368,300"	"0,183011"
"1,368,400"	"0,183011"
"1,368,500"	"0,183011"
"1,368,600"	"0,183011"
"1,368,700"	"0,183011"
"1,368,800"	"0,177782"
"1,368,900"	"0,183011"
"1,369,000"	"0,183011"
"1,369,100"	"0,183011"
"1,369,200"	"0,177782"
"1,369,300"	"0,183011"
"1,369,400"	"0,183011"
"1,369,500"	"0,183011"
"1,369,600"	"0,177782"
"1,369,700"	"0,183011"
"1,369,800"	"0,183011"
"1,369,900"	"0,183011"
"1,370,000"	"0,183011"
"1,370,100"	"0,183011"
"1,370,200"	"0,183011"
"1,370,300"	"0,183011"
"1,370,400"	"0,183011"
"1,370,500"	"0,183011"
"1,370,600"	"0,183011"
"1,370,700"	"0,183011"
"1,370,800"	"0,183011"
"1,370,900"	"0,183011"
"1,371,000"	"0,183011"
"1,371,100"	"0,183011"
"1,371,200"	"0,183011"
"1,371,300"	"0,183011"
"1,371,400"	"0,183011"
"1,371,500"	"0,183011"
"1,371,600"	"0,183011"
"1,371,700"	"0,183011"
"1,371,800"	"0,183011"
"1,371,900"	"0,183011"
"1,372,000"	"0,183011"
"1,372,100"	"0,183011"
"1,372,200"	"0,183011"
"1,372,300"	"0,183011"
"1,372,400"	"0,183011"
"1,372,500"	"0,188240"
"1,372,600"	"0,188240"
"1,372,700"	"0,188240"
"1,372,800"	"0,183011"
"1,372,900"	"0,188240"
"1,373,000"	"0,183011"
"1,373,100"	"0,188240"
"1,373,200"	"0,183011"
"1,373,300"	"0,188240"
"1,373,400"	"0,188240"
"1,373,500"	"0,188240"
"1,373,600"	"0,183011"
"1,373,700"	"0,188240"
"1,373,800"	"0,188240"
"1,373,900"	"0,188240"
"1,374,000"	"0,188240"
"1,374,100"	"0,188240"
"1,374,200"	"0,188240"
"1,374,300"	"0,188240"
"1,374,400"	"0,188240"
"1,374,500"	"0,188240"
"1,374,600"	"0,188240"
"1,374,700"	"0,188240"
"1,374,800"	"0,188240"
"1,374,900"	"0,188240"
"1,375,000"	"0,188240"
"1,375,100"	"0,193469"
"1,375,200"	"0,188240"
"1,375,300"	"0,193469"
"1,375,400"	"0,188240"
"1,375,500"	"0,188240"
"1,375,600"	"0,188240"
"1,375,700"	"0,188240"
"1,375,800"	"0,188240"
"1,375,900"	"0,188240"
"1,376,000"	"0,188240"
"1,376,100"	"0,188240"
"1,376,200"	"0,188240"
"1,376,300"	"0,193469"
"1,376,400"	"0,188240"
"1,376,500"	"0,188240"
"1,376,600"	"0,188240"
"1,376,700"	"0,188240"
"1,376,800"	"0,193469"
"1,376,900"	"0,188240"
"1,377,000"	"0,193469"
"1,377,100"	"0,188240"
"1,377,200"	"0,193469"
"1,377,300"	"0,188240"
"1,377,400"	"0,188240"
"1,377,500"	"0,193469"
"1,377,600"	"0,188240"
"1,377,700"	"0,188240"
"1,377,800"	"0,188240"
"1,377,900"	"0,193469"
"1,378,000"	"0,188240"
"1,378,100"	"0,193469"
"1,378,200"	"0,193469"
"1,378,300"	"0,193469"
"1,378,400"	"0,193469"
"1,378,500"	"0,193469"
"1,378,600"	"0,193469"
"1,378,700"	"0,193469"
"1,378,800"	"0,193469"
"1,378,900"	"0,193469"
"1,379,000"	"0,193469"
"1,379,100"	"0,193469"
"1,379,200"	"0,193469"
"1,379,300"	"0,193469"
"1,379,400"	"0,193469"
"1,379,500"	"0,193469"
"1,379,600"	"0,193469"
"1,379,700"	"0,193469"
"1,379,800"	"0,193469"
"1,379,900"	"0,193469"
"1,380,000"	"0,193469"
"1,380,100"	"0,193469"
"1,380,200"	"0,193469"
"1,380,300"	"0,193469"
"1,380,400"	"0,193469"
"1,380,500"	"0,193469"
"1,380,600"	"0,198697"
"1,380,700"	"0,193469"
"1,380,800"	"0,193469"
"1,380,900"	"0,193469"
"1,381,000"	"0,198697"
"1,381,100"	"0,198697"
"1,381,200"	"0,198697"
"1,381,300"	"0,193469"
"1,381,400"	"0,198697"
"1,381,500"	"0,198697"
"1,381,600"	"0,198697"
"1,381,700"	"0,198697"
"1,381,800"	"0,198697"
"1,381,900"	"0,198697"
"1,382,000"	"0,193469"
"1,382,100"	"0,193469"
"1,382,200"	"0,198697"
"1,382,300"	"0,198697"
"1,382,400"	"0,198697"
"1,382,500"	"0,198697"
"1,382,600"	"0,198697"
