Frequency,Channel A
(kHz),(dBu)

196.64764404,-81.05488000
196.83837891,-97.24435000
197.02911377,-74.85576000
197.21984863,-72.89433000
197.41058350,-75.52482000
197.60131836,-75.20319000
197.79205322,-75.40864000
197.98278809,-81.54637000
198.17352295,-77.99964000
198.36425781,-69.78913000
198.55499268,-68.03081000
198.74572754,-71.32116000
198.93646240,-77.56978000
199.12719727,-78.93849000
199.31793213,-78.50002000
199.50866699,-69.45732000
199.69940186,-69.64375000
199.89013672,-75.32867000
200.08087158,-84.09774000
200.27160645,-80.65212000
200.46234131,-80.33130000
200.65307617,-78.49914000
200.84381104,-72.24118000
201.03454590,-68.19382000
201.22528076,-66.98590000
201.41601563,-69.94912000
201.60675049,-75.92700000
201.79748535,-81.22280000
201.98822021,-82.36266000
202.17895508,-72.81503000
202.36968994,-67.46064000
202.56042480,-68.58100000
202.75115967,-73.98973000
202.94189453,-77.13307000
203.13262939,-79.48724000
203.32336426,-75.45026000
203.51409912,-74.71684000
